,Description,clips,category,key_word
367,"Dropping tools onto baking sheet with holes, mono recording.",new_clips2/367.mp3,trash,tools
368,"Metal tools dropping into baking sheet, mono recording.",new_clips2/368.mp3,metal,metal
369,Dropping silverware on hard table - medium room reverb.,new_clips2/369.mp3,metal,silverware
370,Large cluster of wooden poles collapsing (6).,new_clips2/370.mp3,trash,cluster
371,Large cluster of wooden poles collapsing (5).,new_clips2/371.mp3,trash,cluster
372,Large cluster of wooden poles collapsing (4).,new_clips2/372.mp3,trash,cluster
373,Large cluster of wooden poles collapsing (3).,new_clips2/373.mp3,trash,cluster
374,Large cluster of wooden poles collapsing (2).,new_clips2/374.mp3,trash,cluster
375,Large cluster of wooden poles collapsing (1).,new_clips2/375.mp3,trash,cluster
376,Cluster of plywood collapsing (6).,new_clips2/376.mp3,trash,cluster
377,Cluster of plywood collapsing (5).,new_clips2/377.mp3,trash,cluster
378,Cluster of plywood collapsing (4).,new_clips2/378.mp3,trash,cluster
379,Cluster of plywood collapsing (3).,new_clips2/379.mp3,trash,cluster
380,Cluster of plywood collapsing (2).,new_clips2/380.mp3,trash,cluster
381,Cluster of plywood collapsing (1).,new_clips2/381.mp3,trash,cluster
382,Lightly wooden pallet collapsing (3).,new_clips2/382.mp3,wood,wooden
383,Lightly wooden pallet collapsing (2).,new_clips2/383.mp3,wood,wooden
384,Lightly wooden pallet collapsing (1).,new_clips2/384.mp3,wood,wooden
385,Heavy wooden pallet collapsing (4).,new_clips2/385.mp3,wood,wooden
386,Heavy wooden pallet collapsing (3).,new_clips2/386.mp3,wood,wooden
387,Heavy wooden pallet collapsing (2).,new_clips2/387.mp3,wood,wooden
388,Heavy wooden pallet collapsing (1).,new_clips2/388.mp3,wood,wooden
389,"Large, splintered wooden debris collapsing, long (5).",new_clips2/389.mp3,wood,wooden
390,"Large, splintered wooden debris collapsing, long (4).",new_clips2/390.mp3,wood,wooden
391,"Large, splintered wooden debris collapsing, long (3).",new_clips2/391.mp3,wood,wooden
392,"Large, splintered wooden debris collapsing, long (2).",new_clips2/392.mp3,wood,wooden
393,"Large, splintered wooden debris collapsing, long (1).",new_clips2/393.mp3,wood,wooden
394,Log dropping into furnace - wobbly metal thud.,new_clips2/394.mp3,trash,log
395,Log dropping into furnace - metal thuds and scraping.,new_clips2/395.mp3,trash,log
396,"Chains being picked up and dropped, pitched (38).",new_clips2/396.mp3,trash,chains
397,"Chains being picked up and dropped, pitched (37).",new_clips2/397.mp3,trash,chains
398,"Chains being picked up and dropped, pitched (36).",new_clips2/398.mp3,trash,chains
399,"Chains being picked up and dropped, pitched (35).",new_clips2/399.mp3,trash,chains
400,"Chains being picked up and dropped, pitched (34).",new_clips2/400.mp3,trash,chains
401,"Chains being picked up and dropped, pitched (33).",new_clips2/401.mp3,trash,chains
402,"Chains being picked up and dropped, pitched (32).",new_clips2/402.mp3,trash,chains
403,"Chains being picked up and dropped, pitched (31).",new_clips2/403.mp3,trash,chains
404,"Chains being picked up and dropped, pitched (30).",new_clips2/404.mp3,trash,chains
405,"Chains being picked up and dropped, pitched (29).",new_clips2/405.mp3,trash,chains
406,"Chains being picked up and dropped, pitched (28).",new_clips2/406.mp3,trash,chains
407,"Chains being picked up and dropped, pitched (27).",new_clips2/407.mp3,trash,chains
408,"Chains being picked up and dropped, pitched (26).",new_clips2/408.mp3,trash,chains
409,"Chains being picked up and dropped, pitched (25).",new_clips2/409.mp3,trash,chains
410,"Chains being picked up and dropped, pitched (24).",new_clips2/410.mp3,trash,chains
411,"Chains being picked up and dropped, pitched (23).",new_clips2/411.mp3,trash,chains
412,"Chains being picked up and dropped, pitched (22).",new_clips2/412.mp3,trash,chains
413,"Chains being picked up and dropped, pitched (21).",new_clips2/413.mp3,trash,chains
414,"Chains being picked up and dropped, pitched (20).",new_clips2/414.mp3,trash,chains
415,"Chains being picked up and dropped, pitched (19).",new_clips2/415.mp3,trash,chains
416,"Chains being picked up and dropped, pitched (18).",new_clips2/416.mp3,trash,chains
417,"Chains being picked up and dropped, pitched (17).",new_clips2/417.mp3,trash,chains
418,"Chains being picked up and dropped, pitched (16).",new_clips2/418.mp3,trash,chains
419,"Chains being picked up and dropped, pitched (15).",new_clips2/419.mp3,trash,chains
420,"Chains being picked up and dropped, pitched (14).",new_clips2/420.mp3,trash,chains
421,"Chains being picked up and dropped, pitched (13).",new_clips2/421.mp3,trash,chains
422,"Chains being picked up and dropped, pitched (12).",new_clips2/422.mp3,trash,chains
423,"Chains being picked up and dropped, pitched (11).",new_clips2/423.mp3,trash,chains
424,"Chains being picked up and dropped, pitched (10).",new_clips2/424.mp3,trash,chains
425,"Chains being picked up and dropped, pitched (9).",new_clips2/425.mp3,trash,chains
426,"Chains being picked up and dropped, pitched (8).",new_clips2/426.mp3,trash,chains
427,"Chains being picked up and dropped, pitched (7).",new_clips2/427.mp3,trash,chains
428,"Chains being picked up and dropped, pitched (6).",new_clips2/428.mp3,trash,chains
429,"Chains being picked up and dropped, pitched (5).",new_clips2/429.mp3,trash,chains
430,"Chains being picked up and dropped, pitched (4).",new_clips2/430.mp3,trash,chains
431,"Chains being picked up and dropped, pitched (3).",new_clips2/431.mp3,trash,chains
432,"Chains being picked up and dropped, pitched (2).",new_clips2/432.mp3,trash,chains
433,"Chains being picked up and dropped, pitched (1).",new_clips2/433.mp3,trash,chains
434,Chains being picked up and dropped (95).,new_clips2/434.mp3,trash,chains
435,Chains being picked up and dropped (94).,new_clips2/435.mp3,trash,chains
436,Chains being picked up and dropped (92).,new_clips2/436.mp3,trash,chains
437,Chains being picked up and dropped (91).,new_clips2/437.mp3,trash,chains
438,Chains being picked up and dropped (90).,new_clips2/438.mp3,trash,chains
439,Chains being picked up and dropped (89).,new_clips2/439.mp3,trash,chains
440,Chains being picked up and dropped (88).,new_clips2/440.mp3,trash,chains
441,Chains being picked up and dropped (87).,new_clips2/441.mp3,trash,chains
442,Chains being picked up and dropped (86).,new_clips2/442.mp3,trash,chains
443,Chains being picked up and dropped (85).,new_clips2/443.mp3,trash,chains
444,Chains being picked up and dropped (84).,new_clips2/444.mp3,trash,chains
445,Chains being picked up and dropped (83).,new_clips2/445.mp3,trash,chains
446,Chains being picked up and dropped (82).,new_clips2/446.mp3,trash,chains
447,Chains being picked up and dropped (81).,new_clips2/447.mp3,trash,chains
448,Chains being picked up and dropped (80).,new_clips2/448.mp3,trash,chains
449,Chains being picked up and dropped (79).,new_clips2/449.mp3,trash,chains
450,Chains being picked up and dropped (78).,new_clips2/450.mp3,trash,chains
451,Chains being picked up and dropped (77).,new_clips2/451.mp3,trash,chains
452,Chains being picked up and dropped (76).,new_clips2/452.mp3,trash,chains
453,Chains being picked up and dropped (74).,new_clips2/453.mp3,trash,chains
454,Chains being picked up and dropped (73).,new_clips2/454.mp3,trash,chains
455,Chains being picked up and dropped (72).,new_clips2/455.mp3,trash,chains
456,Chains being picked up and dropped (71).,new_clips2/456.mp3,trash,chains
457,Chains being picked up and dropped (70).,new_clips2/457.mp3,trash,chains
458,Chains being picked up and dropped (69).,new_clips2/458.mp3,trash,chains
459,Chains being picked up and dropped (68).,new_clips2/459.mp3,trash,chains
460,Chains being picked up and dropped (67).,new_clips2/460.mp3,trash,chains
461,Chains being picked up and dropped (66).,new_clips2/461.mp3,trash,chains
462,Chains being picked up and dropped (65).,new_clips2/462.mp3,trash,chains
463,Chains being picked up and dropped (64).,new_clips2/463.mp3,trash,chains
464,Chains being picked up and dropped (63).,new_clips2/464.mp3,trash,chains
465,Chains being picked up and dropped (62).,new_clips2/465.mp3,trash,chains
466,Chains being picked up and dropped (61).,new_clips2/466.mp3,trash,chains
467,Chains being picked up and dropped (60).,new_clips2/467.mp3,trash,chains
468,Chains being picked up and dropped (59).,new_clips2/468.mp3,trash,chains
469,Chains being picked up and dropped (58).,new_clips2/469.mp3,trash,chains
470,Chains being picked up and dropped (57).,new_clips2/470.mp3,trash,chains
471,Chains being picked up and dropped (56).,new_clips2/471.mp3,trash,chains
472,Chains being picked up and dropped (55).,new_clips2/472.mp3,trash,chains
473,Chains being picked up and dropped (54).,new_clips2/473.mp3,trash,chains
474,Chains being picked up and dropped (53).,new_clips2/474.mp3,trash,chains
475,Chains being picked up and dropped (52).,new_clips2/475.mp3,trash,chains
476,Chains being picked up and dropped (51).,new_clips2/476.mp3,trash,chains
477,Chains being picked up and dropped (50).,new_clips2/477.mp3,trash,chains
478,Chains being picked up and dropped (49).,new_clips2/478.mp3,trash,chains
479,Chains being picked up and dropped (48).,new_clips2/479.mp3,trash,chains
480,Chains being picked up and dropped (47).,new_clips2/480.mp3,trash,chains
481,Chains being picked up and dropped (46).,new_clips2/481.mp3,trash,chains
482,Chains being picked up and dropped (45).,new_clips2/482.mp3,trash,chains
483,Chains being picked up and dropped (44).,new_clips2/483.mp3,trash,chains
484,Chains being picked up and dropped (43).,new_clips2/484.mp3,trash,chains
485,Chains being picked up and dropped (42).,new_clips2/485.mp3,trash,chains
486,Chains being picked up and dropped (41).,new_clips2/486.mp3,trash,chains
487,Chains being picked up and dropped (40).,new_clips2/487.mp3,trash,chains
488,Chains being picked up and dropped (39).,new_clips2/488.mp3,trash,chains
489,Chains being picked up and dropped (38).,new_clips2/489.mp3,trash,chains
490,Chains being picked up and dropped (37).,new_clips2/490.mp3,trash,chains
491,Chains being picked up and dropped (36).,new_clips2/491.mp3,trash,chains
492,Chains being picked up and dropped (35).,new_clips2/492.mp3,trash,chains
493,Chains being picked up and dropped (34).,new_clips2/493.mp3,trash,chains
494,Chains being picked up and dropped (33).,new_clips2/494.mp3,trash,chains
495,Chains being picked up and dropped (32).,new_clips2/495.mp3,trash,chains
496,Chains being picked up and dropped (31).,new_clips2/496.mp3,trash,chains
497,Chains being picked up and dropped (30).,new_clips2/497.mp3,trash,chains
498,Chains being picked up and dropped (29).,new_clips2/498.mp3,trash,chains
499,Chains being picked up and dropped (28).,new_clips2/499.mp3,trash,chains
500,Chains being picked up and dropped (27).,new_clips2/500.mp3,trash,chains
501,Chains being picked up and dropped (26).,new_clips2/501.mp3,trash,chains
502,Chains being picked up and dropped (25).,new_clips2/502.mp3,trash,chains
503,Chains being picked up and dropped (24).,new_clips2/503.mp3,trash,chains
504,Chains being picked up and dropped (23).,new_clips2/504.mp3,trash,chains
505,Chains being picked up and dropped (22).,new_clips2/505.mp3,trash,chains
506,Chains being picked up and dropped (21).,new_clips2/506.mp3,trash,chains
507,Chains being picked up and dropped (20).,new_clips2/507.mp3,trash,chains
508,Chains being picked up and dropped (19).,new_clips2/508.mp3,trash,chains
509,Chains being picked up and dropped (18).,new_clips2/509.mp3,trash,chains
510,Chains being picked up and dropped (17).,new_clips2/510.mp3,trash,chains
511,Chains being picked up and dropped (16).,new_clips2/511.mp3,trash,chains
512,Chains being picked up and dropped (15).,new_clips2/512.mp3,trash,chains
513,Chains being picked up and dropped (14).,new_clips2/513.mp3,trash,chains
514,Chains being picked up and dropped (13).,new_clips2/514.mp3,trash,chains
515,Chains being picked up and dropped (12).,new_clips2/515.mp3,trash,chains
516,Chains being picked up and dropped (11).,new_clips2/516.mp3,trash,chains
517,Chains being picked up and dropped (10).,new_clips2/517.mp3,trash,chains
518,Chains being picked up and dropped (9).,new_clips2/518.mp3,trash,chains
519,Chains being picked up and dropped (8).,new_clips2/519.mp3,trash,chains
520,Chains being picked up and dropped (7).,new_clips2/520.mp3,trash,chains
521,Chains being picked up and dropped (6).,new_clips2/521.mp3,trash,chains
522,Chains being picked up and dropped (5).,new_clips2/522.mp3,trash,chains
523,Chains being picked up and dropped (4).,new_clips2/523.mp3,trash,chains
524,Chains being picked up and dropped (3).,new_clips2/524.mp3,trash,chains
525,Chains being picked up and dropped (2).,new_clips2/525.mp3,trash,chains
526,Chains being picked up and dropped (1).,new_clips2/526.mp3,trash,chains
527,"Chains dropping, pitched (23).",new_clips2/527.mp3,trash,chains
528,"Chains dropping, pitched (22).",new_clips2/528.mp3,trash,chains
529,"Chains dropping, pitched (21).",new_clips2/529.mp3,trash,chains
530,"Chains dropping, pitched (20).",new_clips2/530.mp3,trash,chains
531,"Chains dropping, pitched (19).",new_clips2/531.mp3,trash,chains
532,"Chains dropping, pitched (18).",new_clips2/532.mp3,trash,chains
533,"Chains dropping, pitched (17).",new_clips2/533.mp3,trash,chains
534,"Chains dropping, pitched (16).",new_clips2/534.mp3,trash,chains
535,"Chains dropping, pitched (14).",new_clips2/535.mp3,trash,chains
536,"Chains dropping, pitched (13).",new_clips2/536.mp3,trash,chains
537,"Chains dropping, pitched (12).",new_clips2/537.mp3,trash,chains
538,"Chains dropping, pitched (11).",new_clips2/538.mp3,trash,chains
539,"Chains dropping, pitched (10).",new_clips2/539.mp3,trash,chains
540,"Chains dropping, pitched (9).",new_clips2/540.mp3,trash,chains
541,"Chains dropping, pitched (8).",new_clips2/541.mp3,trash,chains
542,"Chains dropping, pitched (7).",new_clips2/542.mp3,trash,chains
543,"Chains dropping, pitched (6).",new_clips2/543.mp3,trash,chains
544,"Chains dropping, pitched (5).",new_clips2/544.mp3,trash,chains
545,"Chains dropping, pitched (4).",new_clips2/545.mp3,trash,chains
546,"Chains dropping, pitched (3).",new_clips2/546.mp3,trash,chains
547,"Chains dropping, pitched (2).",new_clips2/547.mp3,trash,chains
548,"Chains dropping, pitched (1).",new_clips2/548.mp3,trash,chains
549,Chains dropping (36).,new_clips2/549.mp3,trash,chains
550,Chains dropping (35).,new_clips2/550.mp3,trash,chains
551,Chains dropping (34).,new_clips2/551.mp3,trash,chains
552,Chains dropping (33).,new_clips2/552.mp3,trash,chains
553,Chains dropping (32).,new_clips2/553.mp3,trash,chains
554,Chains dropping (31).,new_clips2/554.mp3,trash,chains
555,Chains dropping (30).,new_clips2/555.mp3,trash,chains
556,Chains dropping (29).,new_clips2/556.mp3,trash,chains
557,Chains dropping (28).,new_clips2/557.mp3,trash,chains
558,Chains dropping (27).,new_clips2/558.mp3,trash,chains
559,Chains dropping (26).,new_clips2/559.mp3,trash,chains
560,Chains dropping (25).,new_clips2/560.mp3,trash,chains
561,Chains dropping (24).,new_clips2/561.mp3,trash,chains
562,Chains dropping (23).,new_clips2/562.mp3,trash,chains
563,Chains dropping (22).,new_clips2/563.mp3,trash,chains
564,Chains dropping (21).,new_clips2/564.mp3,trash,chains
565,Chains dropping (20).,new_clips2/565.mp3,trash,chains
566,Chains dropping (19).,new_clips2/566.mp3,trash,chains
567,Chains dropping (18).,new_clips2/567.mp3,trash,chains
568,Chains dropping (17).,new_clips2/568.mp3,trash,chains
569,Chains dropping (16).,new_clips2/569.mp3,trash,chains
570,Chains dropping (15).,new_clips2/570.mp3,trash,chains
571,Chains dropping (14).,new_clips2/571.mp3,trash,chains
572,Chains dropping (13).,new_clips2/572.mp3,trash,chains
573,Chains dropping (12).,new_clips2/573.mp3,trash,chains
574,Chains dropping (11).,new_clips2/574.mp3,trash,chains
575,Chains dropping (10).,new_clips2/575.mp3,trash,chains
576,Chains dropping (8).,new_clips2/576.mp3,trash,chains
577,Chains dropping (7).,new_clips2/577.mp3,trash,chains
578,Chains dropping (6).,new_clips2/578.mp3,trash,chains
579,Chains dropping (5).,new_clips2/579.mp3,trash,chains
580,Chains dropping (4).,new_clips2/580.mp3,trash,chains
581,Chains dropping (3).,new_clips2/581.mp3,trash,chains
582,Chains dropping (2).,new_clips2/582.mp3,trash,chains
583,Chains dropping (1).,new_clips2/583.mp3,trash,chains
